Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
Q9H4G4,Q9H4G4,Golgi-associated plant pathogenesis-related protein 1,GLIPR2,17.218,8604525.994207516,9659647.291791134,9007279.937279245,8871549.810421119,12161963.113374447,11480580.40197852,16677000.0,8790745.53471175,7756554.299018494,6959366.026456384,15916578.926617416,7073130.348174801,13325083.80981631,5299507.973462198
Q9Y5L4;K7EIT2,Q9Y5L4;K7EIT2,Mitochondrial import inner membrane translocase subunit Tim13,TIMM13,10.5,8505040.924840882,0.0,0.0,7645606.013435871,0.0,0.0,0.0,376104.7019906338,3775825.688379333,0.0,0.0,0.0,0.0,0.0
P22570,P22570,"NADPH:adrenodoxin oxidoreductase, mitochondrial",FDXR,53.836,9671366.151566591,6569035.323359345,9332610.943385143,5539378.128577399,5344423.1334800385,4810729.356271053,11041000.0,27839505.259027384,5367981.360406001,6382747.003731168,7144223.578666014,7161205.656466829,5744003.191591379,7808281.413224948
Q6UW02,Q6UW02,Cytochrome P450 20A1,CYP20A1,52.432,8216550.209494893,10995868.702687448,8602306.434081554,5098661.999459569,11380843.305432077,9885629.103110995,16095000.0,2693760.8469624934,19848202.72635576,4254291.325839165,5939809.610157469,7782165.64768413,13039571.633428179,2930412.385675277
Q8N511;J3KS81,Q8N511;J3KS81,Transmembrane protein 199,TMEM199,23.13,7243919.801809205,35259398.49065034,16556758.3972157,6535325.272961185,29865404.729912158,37899725.600933574,19403000.0,2695134.9279435775,11279730.497941066,3730625.23264777,0.0,9606312.833118504,22734572.057738237,2257787.537870431
Q7L1Q6,Q7L1Q6,Basic leucine zipper and W2 domain-containing protein 1,BZW1,48.043,7852073.57614311,10846479.724906744,24262313.23274787,16888679.58113334,20807895.416258205,7194099.893688372,13597900.0,14773743.959257443,15147881.302037692,36004876.3717136,58572260.27802154,21885842.07781333,17859124.88651876,15215477.512641583
Q9BQ48,Q9BQ48,"39S ribosomal protein L34, mitochondrial",MRPL34,10.165,8666923.967548883,3011537.802682805,1897324.927120588,1346622.545079078,2335662.7481865557,2425493.378738099,3521900.0,0.0,9835962.55785463,2086747.633634953,12060953.88352896,2917647.1929055816,2597917.7880966607,1511647.2693210011
Q9H330;H7C0G1,Q9H330;H7C0G1,Transmembrane protein 245,TMEM245,97.356,8229978.295986802,9932567.155214595,6664759.181091586,12176950.99381438,10418087.070694035,10304811.549740355,15045000.0,2666966.2678313535,14842733.217369135,5199555.642965399,56159422.801375605,0.0,0.0,0.0
K7EM73;A0A0C4DGQ5;P04632;K7EIV0;A0A075B7C0;K7ELJ7;U3KQE2;K7EKD8;K7ES78;K7EMQ1,K7EM73;A0A0C4DGQ5;P04632;K7EIV0;A0A075B7C0;K7ELJ7;U3KQE2,Calpain small subunit 1,CAPNS1,15.958,10821705.56104003,1490170.0522558673,900040.4326019522,1543600.2352576707,1821546.568263344,228083.15065450213,656300.0,10448199.489031203,11511278.720141362,4085263.9885869124,480620.92850937747,412878.44190757454,1778621.9775915856,1443501.8468233633
A6NJA2;P54578,A6NJA2;P54578,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 14,USP14,51.086,7707668.360297592,5532191.823758496,7270214.049270703,7329798.733747159,5177437.901378345,5786715.58967352,10281000.0,23664172.8233242,6691364.59078263,12541233.606508046,5672205.174929358,6216794.182404797,6703263.678398066,7288723.227041282
Q7Z434,Q7Z434,Mitochondrial antiviral-signaling protein,MAVS,56.527,9400459.835198103,2916864.787848287,3839169.4371478828,4362926.51721501,3858574.462855617,3326862.0075151846,2308000.0000000005,10748186.35049242,3901471.5719627338,4225612.619686185,2086965.3768115984,5256686.118746166,2520086.6565070734,7347344.501704712
P22413;E9PE72,P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1;Alkaline phosphodiesterase I;Nucleotide pyrophosphatase,ENPP1,104.92,9401791.986635791,10438749.808040215,5546899.383781606,4505964.372366786,16286498.346286288,8588125.239455778,5872950.0,16463988.482443674,10672206.344945954,12636546.047204122,2694863.3205390633,14645499.448796982,13066040.78619662,19172775.4121433
Q5KU26,Q5KU26,Collectin-12,COLEC12,81.514,9506072.801178107,14406737.041959956,11789610.627047192,11919639.972590778,23265329.425846733,16955045.38648986,24664000.0,8468960.752232427,11131059.907190423,4827015.709457187,22946853.975831535,7435169.280444502,16037153.924244367,3569529.0233947304
A0A5F9ZHY7;Q8WY22,A0A5F9ZHY7;Q8WY22,BRI3-binding protein,BRI3BP,31.26,10813979.082701432,14163754.969666041,16685504.218054015,5392231.032128488,15209091.71464164,13520830.30909429,7571650.0,0.0,8740224.098094663,6570185.362217432,6832837.557490721,11062244.18759933,14519414.0181075,6297444.70967707
P26572;D6RF69;D6RA48;D6RBS3;D6RAK2;D6R9U2;D6RD15;D6RB69;D6RHZ8,P26572,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",MGAT1,50.878,8116851.995898229,10159650.400555946,13479979.655250115,6201268.127511663,9238250.034223791,9193851.69764859,14662000.0,12488709.745941047,6511805.817935393,4686596.266737783,5990252.205488047,8877220.780235743,10785358.74964233,5349878.846506331
P84157,P84157,Matrix-remodeling-associated protein 7,MXRA7,21.466,8356958.9710273435,1776888.897562687,1713917.9967674743,538383.125947699,0.0,0.0,0.0,999081.7897009447,9946334.06567598,636461.922897768,4257743.065864771,0.0,834402.2748642358,0.0
Q9BVI4,Q9BVI4,Nucleolar complex protein 4 homolog,NOC4L,58.467,6983297.6945396755,12544594.434587479,12252625.748629043,4690155.070508997,15794499.712239534,8348025.043927332,10311400.0,10838251.11297984,6787819.445131887,9968505.823915318,5288647.440434933,17927394.723619193,13592074.147294518,15016454.666562032
Q13442,Q13442,28 kDa heat- and acid-stable phosphoprotein,PDAP1,20.63,6969176.889300169,2028270.3501334288,17399708.337657753,30367897.48602536,4255116.404835043,4452745.380532026,2722650.0,7587737.635772647,3443014.0120528373,20820740.66706319,12537183.719444817,12251711.399798632,2498083.762766557,19845110.77217203
E9PE47;Q96QE2,E9PE47;Q96QE2,Proton myo-inositol cotransporter,SLC2A13,38.093,7761433.992322732,0.0,7367962.322679766,3558059.0931480452,4193888.4863977544,0.0,0.0,0.0,4824439.870325265,8909376.421618735,2486043.909869278,0.0,6034375.708686371,0.0
A0A8Q3WLM5;Q7Z5G4;A0A8I5KXE5;A0A8I5KQW6;A0A8Q3WLN5;A0A8Q3SHJ7;M0R0R5,A0A8Q3WLM5;Q7Z5G4;A0A8I5KXE5;A0A8I5KQW6,Golgin subfamily A member 7,GOLGA7,17.737,8117331.570415798,11175675.436184945,9072311.760444125,6900926.888368133,12016090.956595955,8734712.72725209,8428550.0,7482870.273625366,11242732.565539649,6366247.896240688,15090678.43307024,7165783.828432503,8676627.685663177,5919301.302125927
A0A0C4DGE4;A0A286YF28;A0A0J9YW33;Q13277,A0A0C4DGE4;A0A286YF28;A0A0J9YW33;Q13277,Syntaxin-3,STX3,23.243,9501756.630519994,7237326.015527721,7293419.237272268,2320573.1625193716,5471677.396564432,9903802.100366533,8563100.0,1507866.502060528,7220932.855629193,2916022.516986914,21769860.084784742,2589508.534000757,7135242.878790233,2553499.301172626
P01112;A0A804HJ06,P01112;A0A804HJ06,"GTPase HRas;GTPase HRas, N-terminally processed",HRAS,21.298,7958645.691158252,6674927.510420768,6886554.940978154,10027455.21529783,11383530.424109576,5427708.630645274,1760750.0,7253898.41559563,4337413.570564123,8318665.886487487,1525565.1587798833,10961306.396165645,9396746.273636373,11666140.26163092
Q9Y2A7,Q9Y2A7,Nck-associated protein 1,NCKAP1,128.79,10309679.834449783,8303567.346097463,12152069.933955593,16788667.899563342,10464024.004276035,9908495.788399419,13701499.999999998,11701611.176685527,14711486.72933965,11747931.02618254,22578881.70989438,13132522.618235925,10032005.94007898,16987142.70246971
A0A8V8TPI4;Q8TEQ8;A0A8V8TPI0;A0A8V8TPZ0;A0A8V8TQ25;A0A8V8TQT1,A0A8V8TPI4;Q8TEQ8;A0A8V8TPI0;A0A8V8TPZ0;A0A8V8TQ25;A0A8V8TQT1,GPI ethanolamine phosphate transferase 3,PIGO,114.1,4547123.088562547,36211528.24060205,3302184.197763509,7383037.5805527,24545677.496658653,11841813.854048006,122130.0,7608411.308715321,1670846.9930822786,6102616.234493667,1943850.68005959,3810419.7939706543,4775547.46560955,3211939.2479478028
Q5M775;J3KRB9;J3QS22,Q5M775;J3KRB9;J3QS22,Cytospin-B,SPECC1,118.58,5416101.457184511,1113607.8357737048,1184358.4175436017,1199886.3727598798,1517857.3723947192,931679.0218817666,615800.0,9832361.376599887,0.0,1536888.3221571706,0.0,513663.6276090697,819886.9330234772,2250695.087355596
Q6PI78,Q6PI78,Transmembrane protein 65,TMEM65,25.498,8146638.90204496,14856103.886770185,19467147.34669599,5758739.097821568,10522052.971906776,5437577.410611857,9430850.0,4128738.5987991523,11505282.113360705,8212094.398190612,9748031.547633983,12509963.90030045,12836882.28989614,9842512.015990023
A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8;A0A2R8Y3B3;A0A2R8Y6D8;A0A2R8Y7X6,A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8,Peripheral plasma membrane protein CASK,CASK,100.2,7135216.24449376,7132453.753214198,2992667.0975549747,1595171.213536727,4415383.84024299,9573799.726362024,10355200.0,2524249.2204778492,4285706.980021472,4481384.1915986845,5911160.802809462,6123050.661202886,7305026.4021312315,6007160.842177045
P33121;E7EPM6;B7Z3Z9;D6RER0;D6RG07;A0A494BZW8;A0A494C0J9;E7ERD7;C9J8C7;A0A494C0B6,P33121;E7EPM6;B7Z3Z9;D6RER0,Long-chain-fatty-acid--CoA ligase 1,ACSL1,77.942,10082734.51552504,15014492.200561773,15876015.585742615,7609650.152085932,24846250.9144417,17542959.900352743,26370500.0,15660151.108509494,11342638.297375888,10877727.026394969,19578193.98766519,14362524.81968052,12769757.043917608,11315570.5647548
Q8IWT6,Q8IWT6,Volume-regulated anion channel subunit LRRC8A,LRRC8A,94.198,6604860.114120907,5194776.718923687,2912337.03933721,1371513.6699362884,7636535.365386278,5937455.18611431,4234700.0,1965310.5523086975,4083632.645865728,2163153.371756101,3548377.90153003,2745377.122082909,3686108.664194792,2666978.509409983
P15151;A0A0C4DG49;A0A0A0MSA9,P15151;A0A0C4DG49;A0A0A0MSA9,Poliovirus receptor,PVR,45.302,8635911.482079476,7750588.146015237,18224953.579106018,6083127.440219006,16257067.998866064,15510231.929187115,28058500.0,14465450.153683309,19178958.780929543,10807694.334085595,18235644.91194368,11492447.013580186,5942160.59581567,7545788.372232029
G3XAN4;Q15629,G3XAN4;Q15629,Translocating chain-associated membrane protein 1,TRAM1,33.435,8325360.338925353,8149498.7135911,13894464.420690421,6622646.650525325,16576963.07952065,23752468.46591169,24846999.999999996,0.0,4202885.9203339,26564271.175873507,18117298.82289887,19036475.049652953,15282159.107685458,0.0
O95857,O95857,Tetraspanin-13,TSPAN13,22.147,8384827.579103802,32791180.60073141,45919342.765665665,45162979.05628701,34983726.02038553,37715588.608874165,57969000.0,14637897.316809358,12353858.544585833,17293613.868347354,26760443.522811174,20202891.529352065,24720743.719568722,13526822.942614632
Q5U8S2;O60499;X6R2W0;K7EIY4;K7ELY2;K7EPP9;F6RTM7;K7EQ84;K7EK75,Q5U8S2;O60499;X6R2W0;K7EIY4;K7ELY2,Syntaxin-10,STX10,27.56,8339108.141762307,5186077.36077983,11584774.70826794,5375310.62678734,10286610.192545,6836296.444412149,5568850.0,5564153.558220702,5179540.820911941,2141272.58113568,2442003.6439460437,2816738.4692304097,3331041.0714746993,1792218.8219323445
O15504,O15504,Nucleoporin-like protein 2,NUPL2,44.871,7502037.464375877,4336900.014792651,5930443.89855316,4510798.773892828,5780120.233331585,4719082.088654556,5477700.0,7082513.042318599,3136960.7791909743,2697710.292123615,2164116.6796697755,6416635.0221763095,4847270.3311756505,4085830.472097094
P00167;J3KNC7,P00167,Cytochrome b5,CYB5A,15.33,9779110.5598469,2957361.7998972726,1368991.498571366,4133111.1546707745,398000.6635472098,1330624.4520308715,718610.0,2962268.7623116034,30418070.753695965,2361213.473261988,2552330.653733177,526358.9711392819,1160701.9050221012,213960.41532711935
Q8TBM8,Q8TBM8,DnaJ homolog subfamily B member 14,DNAJB14,42.515,6766476.72654137,4535965.327353444,10059649.537340362,9421402.553989353,6521317.135208261,7369631.791020822,2675350.0,17035481.25412182,5264624.751082781,8278940.567594101,0.0,7476372.828135574,6340445.812658926,5109603.992330293
H0UI06;P14406;D6R9C3;D6RIE3;D6RGV5,H0UI06;P14406;D6R9C3;D6RIE3;D6RGV5,"Cytochrome c oxidase subunit 7A2, mitochondrial",COX7A2,12.844,9482626.935874777,1824645.3739937874,5524610.943948004,8154668.494128124,0.0,0.0,0.0,2976259.405028095,12344128.201507784,1601758.847359009,6080854.867101044,984161.6338274925,1105530.4699712545,3180457.4522952195
Q9NWW5;A0A0S2Z5D0;H3BUV4;A0A1B0GTU6;A0A1B0GUD2;H3BUT1;H3BTY4,Q9NWW5;A0A0S2Z5D0;H3BUV4;A0A1B0GTU6;A0A1B0GUD2;H3BUT1,Ceroid-lipofuscinosis neuronal protein 6,CLN6,35.919,9172129.07877816,17650697.69601724,14143017.767729413,12993179.261467544,28803353.06213893,19860317.92787164,28608000.0,14641457.435714893,12435604.740793852,8580031.57639032,18471043.69015304,17967653.56915862,17906414.687990915,9855900.825635375
G5E9F5;B5MC53;B5MCF8;P39210,G5E9F5;B5MC53;B5MCF8;P39210,Protein Mpv17,MPV17,12.958,10415132.942257265,6257898.279676323,601329.5014232824,0.0,8156364.871449981,2796294.733336163,0.0,3432953.95655931,5596700.994502215,6136039.319195412,1381674.422099712,9622808.786074188,4739751.713106321,8472293.999690352
Q9UNF1,Q9UNF1,Melanoma-associated antigen D2,MAGED2,64.953,8193210.916306578,6775840.064889499,13253313.670721242,14964285.623673134,17735623.06165156,11694865.313326087,19321500.0,27931318.85185437,13207526.434398312,12931688.879909355,13738364.188252684,14942353.93260303,9929807.424675269,13720924.496500213
C9JE12;C9JCW7;Q9BVT8,C9JE12;C9JCW7;Q9BVT8,Transmembrane and ubiquitin-like domain-containing protein 1,TMUB1,16.12,8877137.464416249,9142065.48001839,10017536.418374559,3353201.3284820034,12596636.548967898,8945387.10934359,15182500.0,8999418.469157292,10860194.310343362,1739133.390412788,2606782.788692595,4415029.171024833,7810304.794805236,3182628.610616087
O95721,O95721,Synaptosomal-associated protein 29,SNAP29,28.97,7217436.631227942,3760342.554361905,10260531.979645273,5201030.451773515,6665973.690680265,4513402.272033949,4315200.0,12908491.485662231,7594249.913606167,13927512.69380899,3358248.1191301635,6740449.852002442,6568290.703362959,9075079.921507282
Q13636,Q13636,Ras-related protein Rab-31,RAB31,21.569,6813581.601378062,7277343.062989459,4242366.740770145,6038409.226103114,9429931.166552018,7529518.061576981,1327600.0,13153452.649653671,9065624.87358846,4281412.176349266,2032965.931810276,8813053.703320017,5797072.857687907,4379443.4490224505
Q9NX76,Q9NX76,CKLF-like MARVEL transmembrane domain-containing protein 6,CMTM6,20.419,8503229.198885625,11920700.466739472,20217391.128652774,11192848.133169398,0.0,10138185.62457287,17876500.0,6097109.604202082,11042581.671294682,0.0,14737709.605744228,2120056.967088774,8227440.251957533,839080.319071378
Q71RG4;K7EKW3;E7ESS3,Q71RG4;K7EKW3;E7ESS3,Transmembrane and ubiquitin-like domain-containing protein 2,TMUB2,33.788,8388291.172841795,4500207.965603525,3752250.2514728834,1532807.4338507815,2676242.244756267,2545724.002965125,0.0,2530432.5848927274,5197587.213015995,2790119.456394327,0.0,2063302.1685936644,2845926.5247061816,842988.40404894
O14975;G3V1R7,O14975;G3V1R7,Very long-chain acyl-CoA synthetase,SLC27A2,70.311,7627792.560093744,5861747.508477131,2787544.6949732355,3649368.851971169,9463136.275923965,4053601.3712738375,6564600.0,12711560.697782317,3271658.144707443,5452423.938452534,2956453.4463239145,7267084.966847589,4370562.860224404,7620982.822078084
Q9P273,Q9P273,Teneurin-3,TENM3,300.95,7386886.294102016,5674501.323877303,6042000.691242167,4707619.3460218245,7580489.747255595,4949975.43458003,4801100.0,8053238.797228081,4548256.527842526,3346132.2976614772,2022166.0428100112,5531594.444875488,4828879.852825369,3574884.547252871
Q96NT0,Q96NT0,Coiled-coil domain-containing protein 115,CCDC115,19.76,7516264.841730399,2437980.120922354,463926.14007376606,948388.719371345,2088403.0445453997,1602593.585792866,0.0,12720367.307706539,4118028.2772113862,1870701.3806158402,0.0,5047180.249269339,5276293.918975807,1222362.1346485745
Q9BV23;C9JNE7,Q9BV23;C9JNE7,Monoacylglycerol lipase ABHD6,ABHD6,38.33,8223956.971488447,4106936.9819278177,0.0,4225206.50374188,0.0,7165095.308664636,4093850.0,0.0,9338131.051535888,2184892.539136261,5671235.1250191545,3554914.1966482396,16639704.811335402,3548179.2999061965
Q96RT1,Q96RT1,Protein LAP2,ERBB2IP,158.3,6847897.822412939,4386036.389412087,3508681.722597193,866929.0536575326,7322142.480118952,3123288.3329606163,1232950.0,1673818.0096396357,2865982.03881975,2799041.72053081,1438021.387883727,3118389.133190974,3205263.335614733,2194968.6904533226
Q9NUL3,Q9NUL3,Double-stranded RNA-binding protein Staufen homolog 2,STAU2,62.608,7683316.632016633,9717783.002421455,9930158.858615577,14619834.51494262,12608472.666952116,8324917.656688505,19235500.0,14871928.29117854,6338696.225965467,8846991.384283489,15238190.689415172,10910001.802391576,11023384.08371884,8623623.734654836
Q15800;D6RDP9;D6R952;D6REA2,Q15800;D6RDP9;D6R952,Methylsterol monooxygenase 1,MSMO1,35.215,8785432.15944572,18874607.393497698,27410770.22209607,5340019.495647231,32747659.40660998,25188255.600074265,19705500.0,1180947.6533700626,14723932.516997617,14315701.995366111,15660938.440281812,22800386.430004053,18734248.934872907,17705072.387236666
F5GXX5;P61803;F5H895;A0A0B4J239,F5GXX5;P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,DAD1,9.5541,7993441.486710696,45926011.48648618,60334061.77167514,23999177.775655407,46976592.594125964,46193713.05699511,34906000.0,7462508.891814758,18049786.409779307,8869438.667864958,22110670.953236204,22577654.73040417,58563821.50367568,9198401.714132573
O00763,O00763,Acetyl-CoA carboxylase 2;Biotin carboxylase,ACACB,276.54,9030548.023980547,8071024.503576175,10727557.874461964,17544043.138007447,15192457.170447603,7986550.889907442,8184250.0,24679743.584798153,7362079.402022972,13138529.622311462,9017195.945286741,11062825.542769572,10733865.41026154,10911518.001241302
A0A8Q3SIA0;O60830;V9GYK7;V9GYU0;V9GYS0,A0A8Q3SIA0;O60830;V9GYK7;V9GYU0;V9GYS0,Mitochondrial import inner membrane translocase subunit Tim17-B,TIMM17B,19.01,8852039.731330182,3591395.0196508765,5901394.44098083,5197283.790590832,12517622.464046216,4973564.225719667,768150.0,10931064.037429428,5794023.300643098,10359031.908936758,2685098.1514430162,6848727.252460461,3746337.4807919664,11023911.630318224
