Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
P80303,P80303,Nucleobindin-2;Nesfatin-1,NUCB2,50.222,7805850.0,2897150.0,6191150.0,5095250.0,5278150.0,1350250.0,4970850.0,5825200.0,22695500.0,6661450.0,781700.0,2030300.0,1491310.0,2020550.0
Q8IY95,Q8IY95,Transmembrane protein 192,TMEM192,30.922,6469450.0,12003000.0,22125100.0,14318500.0,12199500.0,11638500.0,15321000.0,7396850.0,5902600.0,7171800.0,12676500.0,8095050.0,8059000.0,4823200.0
O60476;H0Y7H1;H0Y543,O60476;H0Y7H1,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB;alpha-1,2-Mannosidase",MAN1A2,73.003,6207750.0,5382800.0,1504700.0,1500600.0,5654700.0,3335050.0,847185.0,1754200.0,3508350.0,2494100.0,1455700.0,3895750.0,4794900.0,2572200.0
Q9NUM4;C9JZ87;F2Z3N7,Q9NUM4;C9JZ87,Transmembrane protein 106B,TMEM106B,31.127,7261700.0,21992500.0,20449000.0,17398500.0,28907500.0,27548500.0,34569000.0,10379500.0,19092000.0,31278000.0,37540500.0,16606500.0,20991500.0,5957550.0
P10644;K7EM13;K7EPB2;K7EJ40;K7EK41,P10644;K7EM13;K7EPB2,"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",PRKAR1A,42.981,6949700.0,6494100.0,5705450.0,3975250.0,10163600.0,10504400.0,15497500.0,9702450.0,6750000.0,6914000.0,7136000.0,7111250.0,6735000.0,4778200.0
Q8IYS2,Q8IYS2,Uncharacterized protein KIAA2013,KIAA2013,69.156,8014300.0,12282000.0,11646650.0,5187400.0,12136500.0,8236400.0,15327500.0,6105550.0,5469950.0,3690800.0,7695950.0,8127650.0,6961650.0,5584150.0
Q8TB37;F8W061,Q8TB37,Iron-sulfur protein NUBPL,NUBPL,34.082,6825750.0,1393850.0,0.0,880675.0,0.0,474375.0,0.0,3963900.0,1933350.0,2436300.0,1175250.0,3771100.0,1389900.0,4428100.0
Q9NZJ6,Q9NZJ6,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",COQ3,41.054,8221250.0,2003550.0,1573400.0,1291000.0,2798600.0,2431300.0,846850.0,14055600.0,1806660.0,2928100.0,0.0,1796500.0,1492850.0,1652800.0
A0A286YFL9;Q8NH09,A0A286YFL9;Q8NH09,Olfactory receptor 8S1,OR8S1,34.862,6803000.0,9561600.0,2713900.0,4911450.0,0.0,3346100.0,7817000.0,1441950.0,9753400.0,0.0,16565000.0,5401800.0,10245550.0,0.0
Q9BUB7,Q9BUB7,"Transmembrane protein 70, mitochondrial",TMEM70,28.969,7295200.0,6673250.0,9499400.0,4039200.0,7203850.0,7490600.0,13684000.0,4127750.0,13573500.0,6866150.0,5401700.0,3630450.0,6250300.0,4664000.0
A0A5F9UY30;O43493,A0A5F9UY30;O43493,Trans-Golgi network integral membrane protein 2,TGOLN2,47.773,6587100.0,275855.0,950130.0,889015.0,1284850.0,1152000.0,1881450.0,700055.0,5997850.0,598765.0,633100.0,627590.0,545135.0,426560.0
Q15785,Q15785,Mitochondrial import receptor subunit TOM34,TOMM34,34.559,6828450.0,4610050.0,6772900.0,5691650.0,4596050.0,3640250.0,7532250.0,13608000.0,7493850.0,4494150.0,4692600.0,6078550.0,5777950.0,4606350.0
F5H365;Q15436;G3V4V1;G3V1W4;G3V3G5;G3V2R6;G3V5X8;G3V4Q2;G3V5K1,F5H365;Q15436,Protein transport protein Sec23A,SEC23A,82.968,6813700.0,15555000.0,12965000.0,15018000.0,16787000.0,14049000.0,14174500.0,18422500.0,13755500.0,14916000.0,7528750.0,16918500.0,16327500.0,17394500.0
Q9UDR5,Q9UDR5,"Alpha-aminoadipic semialdehyde synthase, mitochondrial;Lysine ketoglutarate reductase;Saccharopine dehydrogenase",AASS,102.13,6544450.0,5046400.0,5027450.0,3120600.0,5984950.0,4411250.0,10788500.0,10374700.0,9284400.0,4144250.0,8386000.0,4261000.0,5102250.0,5805700.0
Q9UI12;G3V126,Q9UI12;G3V126,V-type proton ATPase subunit H,ATP6V1H,55.882,6856500.0,11736000.0,12548000.0,10951000.0,10803200.0,11865500.0,10848500.0,8737100.0,10233000.0,7546500.0,6374200.0,8076200.0,12146500.0,6019850.0
Q08378,Q08378,Golgin subfamily A member 3,GOLGA3,167.35,7176850.0,4451650.0,9880650.0,5862100.0,7067900.0,16758000.0,29807500.0,15388450.0,2777850.0,10757650.0,9313500.0,5583600.0,6618900.0,6085050.0
Q9BV40;B8ZZT4,Q9BV40;B8ZZT4,Vesicle-associated membrane protein 8,VAMP8,11.438,6097350.0,2526300.0,7497000.0,2162550.0,5737100.0,4258450.0,17839000.0,6697900.0,10548450.0,458810.0,0.0,1014310.0,1289550.0,1365550.0
P49247,P49247,Ribose-5-phosphate isomerase,RPIA,33.269,6135350.0,2634000.0,1420750.0,1352670.0,1129670.0,2153150.0,2331800.0,10679200.0,2707250.0,1417850.0,0.0,1777250.0,2178650.0,1001930.0
P10620;F5H7F6;F5H6X2;F5GX73;F5H613;F5H760,P10620;F5H7F6;F5H6X2;F5GX73;F5H613,Microsomal glutathione S-transferase 1,MGST1,17.598,5249000.0,6963750.0,8463850.0,3340850.0,7052200.0,6439200.0,2837550.0,1290045.0,7409050.0,4463950.0,4699830.0,5149450.0,6136200.0,3610850.0
P11413,P11413,Glucose-6-phosphate 1-dehydrogenase,G6PD,59.256,5223100.0,13966500.0,25507500.0,20797500.0,15552500.0,13015000.0,11922000.0,24038000.0,12165500.0,22105000.0,9962700.0,21099000.0,17966500.0,14571500.0
O14548,O14548,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",COX7A2L,12.615,7719550.0,3529200.0,5673800.0,6060300.0,2874400.0,3548700.0,8050050.0,9543850.0,5935450.0,3612050.0,7921200.0,3624950.0,3922850.0,8020550.0
Q15036,Q15036,Sorting nexin-17,SNX17,52.901,3961200.0,877150.0,876350.0,429845.0,732150.0,1659000.0,3523300.0,4822250.0,608450.0,1285340.0,0.0,877675.0,851910.0,1804150.0
Q9Y237,Q9Y237,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,PIN4,13.81,7893700.0,11070000.0,19885000.0,21881000.0,7755650.0,11974500.0,15170500.0,16623000.0,10139650.0,23118000.0,13910500.0,14534500.0,12212000.0,13793000.0
O95674,O95674,Phosphatidate cytidylyltransferase 2,CDS2,51.417,6752750.0,6426050.0,24549700.0,4305450.0,6222350.0,4592600.0,2317500.0,3985050.0,4541450.0,26657650.0,6540900.0,12092850.0,13698500.0,1304900.0
P14550,P14550,Alcohol dehydrogenase [NADP(+)],AKR1A1,36.573,5804850.0,7023600.0,15123000.0,7966650.0,9201800.0,9020650.0,9086300.0,26835500.0,7282050.0,11995800.0,11567500.0,5808800.0,5612300.0,13148200.0
Q96LJ7,Q96LJ7,Dehydrogenase/reductase SDR family member 1,DHRS1,33.909,5634000.0,2047200.0,1195350.0,2738900.0,2237850.0,2363450.0,4189350.0,3636100.0,593500.0,1528150.0,1187550.0,1325250.0,1762600.0,1693450.0
B4E2Q0;P98194;H0Y8X9;H0Y9S7;D6RGE9;D6REJ1;D6RHV9,B4E2Q0;P98194,Calcium-transporting ATPase;Calcium-transporting ATPase type 2C member 1,ATP2C1,104.71,6786900.0,8390000.0,13711600.0,8882100.0,9977300.0,10491500.0,20783500.0,6352150.0,9112700.0,3394750.0,12702000.0,6189100.0,6668600.0,3965550.0
Q9NZZ3,Q9NZZ3,Charged multivesicular body protein 5,CHMP5,24.57,8096300.0,1678400.0,2309100.0,2656600.0,1495100.0,0.0,794600.0,3614250.0,2261700.0,1718400.0,1693950.0,950800.0,2093900.0,738000.0
Q8WWM7;H3BUE3,Q8WWM7,Ataxin-2-like protein,ATXN2L,113.37,6664950.0,5019300.0,12490900.0,26921000.0,5959750.0,5689800.0,8195850.0,16995000.0,8302550.0,14171500.0,33490000.0,10565350.0,5681700.0,11400800.0
A0A8V8TNF7;A0A8V8TPT7;Q86WC4;A0A0A0MSP4;A0A8V8TNK5;A0A8V8TNX7;A0A8V8TPT2;A0A8V8TQ80,A0A8V8TNF7;A0A8V8TPT7;Q86WC4;A0A0A0MSP4;A0A8V8TNK5;A0A8V8TNX7;A0A8V8TPT2;A0A8V8TQ80,Osteopetrosis-associated transmembrane protein 1,OSTM1,21.438,5361700.0,933700.0,1269500.0,0.0,2824700.0,0.0,2012850.0,1153300.0,2610900.0,0.0,0.0,971450.0,1706900.0,1045250.0
P21283;E7EV59,P21283,V-type proton ATPase subunit C 1,ATP6V1C1,43.941,6421750.0,9405450.0,14154000.0,11961000.0,11800500.0,8180700.0,14206500.0,18561500.0,5763250.0,6827050.0,5209300.0,5987050.0,8125300.0,7435650.0
A0A2R8Y6J6;A0A590UJM0;Q9Y5Y9,A0A2R8Y6J6;A0A590UJM0;Q9Y5Y9,Sodium channel protein type 10 subunit alpha,SCN10A,220.5,5245850.0,2479050.0,245545.0,337075.0,2356050.0,1653350.0,746485.0,0.0,0.0,1986950.0,380105.0,1232350.0,1480950.0,417820.0
P52815,P52815,"39S ribosomal protein L12, mitochondrial",MRPL12,21.348,6348000.0,0.0,1426550.0,7085100.0,0.0,0.0,0.0,4846950.0,7186600.0,4378300.0,1350050.0,5112000.0,0.0,1535350.0
P08648,P08648,Integrin alpha-5;Integrin alpha-5 heavy chain;Integrin alpha-5 light chain,ITGA5,114.54,6223300.0,7803950.0,9948450.0,6994700.0,8895050.0,7133950.0,8502700.0,14316000.0,6148950.0,4038600.0,9750850.0,4338650.0,7551250.0,3574500.0
A0A8I5QKY1;P38435;A0A8I5KXY4;A0A8I5QJS0;A0A8I5QJ91;A0A8I5KY98;A0A8I5KXQ8;A0A8I5KT68,A0A8I5QKY1;P38435;A0A8I5KXY4;A0A8I5QJS0;A0A8I5QJ91,Vitamin K-dependent gamma-carboxylase,GGCX,84.931,6652850.0,8035550.0,11212400.0,5913750.0,13088000.0,6860300.0,11011000.0,8110850.0,3840900.0,4814700.0,3410450.0,6521700.0,5621500.0,6145800.0
Q5T196;Q8NFF5,Q5T196;Q8NFF5,FAD synthase;Molybdenum cofactor biosynthesis protein-like region;FAD synthase region,FLAD1,50.141,6302350.0,3189050.0,1243850.0,2070850.0,2312100.0,1665850.0,0.0,4347900.0,2793300.0,3167200.0,1215550.0,2495250.0,2444750.0,2852250.0
Q9UBT7,Q9UBT7,Alpha-catulin,CTNNAL1,81.895,5972450.0,5864750.0,62593800.0,4589650.0,9693950.0,4418850.0,22270000.0,1923300.0,8965400.0,6333800.0,13647500.0,3871900.0,6068150.0,9641750.0
O00429;F8VZ52;A0A8V8TQV1,O00429,Dynamin-1-like protein,DNM1L,81.876,6629550.0,8423100.0,8503750.0,7253000.0,10747800.0,9369700.0,11622550.0,16729500.0,5845800.0,6514200.0,6837950.0,6983150.0,7177400.0,7397050.0
P60602,P60602,Reactive oxygen species modulator 1,ROMO1,8.1828,7748750.0,8570700.0,7516750.0,24075500.0,1896650.0,4850150.0,8516200.0,3308950.0,4129300.0,1878150.0,3472200.0,2101100.0,4006000.0,1479250.0
A0A8V8TQW4;O14617;A0A2R8Y4J3;A0A087WYN6,A0A8V8TQW4;O14617,AP-3 complex subunit delta-1,AP3D1,135.42,7861050.0,3187150.0,4936050.0,9197300.0,4709000.0,4064450.0,7439500.0,8171350.0,5664550.0,6863400.0,1014000.0,5756750.0,2857000.0,8206350.0
Q7Z7F7,Q7Z7F7,"39S ribosomal protein L55, mitochondrial",MRPL55,15.128,5813850.0,3957950.0,8200550.0,4166650.0,8488000.0,7324500.0,2554850.0,14508000.0,5730850.0,6278350.0,9391000.0,5741150.0,5438450.0,8206500.0
P04066,P04066,Tissue alpha-L-fucosidase,FUCA1,53.688,6074950.0,0.0,3545200.0,1462105.0,247185.0,0.0,0.0,1828800.0,4274500.0,2528350.0,685945.0,1423760.0,0.0,839915.0
P14735,P14735,Insulin-degrading enzyme,IDE,117.97,5794450.0,4675200.0,8261300.0,8548550.0,7038250.0,4379400.0,6141750.0,15508500.0,5407300.0,5705550.0,2673200.0,4978200.0,5066050.0,6021650.0
Q8WUM9;H7BZK4,Q8WUM9,Sodium-dependent phosphate transporter 1,SLC20A1,73.699,3071200.0,3296850.0,6575200.0,6076100.0,6030750.0,6778950.0,13180000.0,4252650.0,6515450.0,4203550.0,8449400.0,8073000.0,4015800.0,6221300.0
Q9Y3D6,Q9Y3D6,Mitochondrial fission 1 protein,FIS1,16.937,6171200.0,3778500.0,4850950.0,4545600.0,2114000.0,913975.0,645250.0,3835700.0,5029400.0,4526500.0,1098260.0,1862150.0,2609750.0,1846050.0
P61011;A0A7I2V5K0;G3V480;A0A7I2V584;A0A7I2V5S0;A0A7I2V591;G3V346;G3V3L9,P61011;A0A7I2V5K0;G3V480;A0A7I2V584,Signal recognition particle 54 kDa protein,SRP54,55.704,6457500.0,4021800.0,10666850.0,17354500.0,6238050.0,5098850.0,7523700.0,9693500.0,10992500.0,12501500.0,21938500.0,10704250.0,5229050.0,14882000.0
Q9UKS6;A0A0C4DGG1,Q9UKS6;A0A0C4DGG1,Protein kinase C and casein kinase substrate in neurons protein 3,PACSIN3,48.486,7055850.0,4727150.0,10142150.0,7724550.0,9391350.0,7313350.0,7649900.0,5770750.0,5152800.0,4391300.0,6261500.0,4175200.0,4050800.0,5708250.0
Q9UBR2,Q9UBR2,Cathepsin Z,CTSZ,33.868,6160400.0,2734200.0,1199550.0,907400.0,0.0,0.0,1733300.0,532800.0,10116400.0,323260.0,1024900.0,283245.0,764800.0,524850.0
Q9GZY8;A0A0A0MS29;H7C433;C9JHF5;E9PQX8;C9JU19,Q9GZY8;A0A0A0MS29;H7C433,Mitochondrial fission factor,MFF,38.464,6382650.0,5012400.0,5375700.0,5757650.0,10373500.0,7710450.0,14908500.0,9292300.0,7387050.0,5952100.0,8473450.0,5809800.0,6156550.0,4925000.0
Q7Z3B4,Q7Z3B4,Nucleoporin p54,NUP54,55.435,5945850.0,2662450.0,4434400.0,6379250.0,3233600.0,3628850.0,9525750.0,2438450.0,2103950.0,6537850.0,6128000.0,5818800.0,1101900.0,4956300.0
Q9H1K1,Q9H1K1,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial",ISCU,17.999,6418850.0,1483800.0,6930250.0,5591150.0,2302100.0,1998300.0,3511650.0,17830500.0,23593550.0,5171450.0,2806750.0,7317950.0,775250.0,6169500.0
O15355,O15355,Protein phosphatase 1G,PPM1G,59.271,6258850.0,3092400.0,7637850.0,6615400.0,5513650.0,6894350.0,5842850.0,17329000.0,8790250.0,8371650.0,5033100.0,4576100.0,3754250.0,2363350.0
Q9BYC8,Q9BYC8,"39S ribosomal protein L32, mitochondrial",MRPL32,21.405,5806100.0,3773250.0,4963550.0,4452800.0,6870750.0,4589350.0,7509200.0,5376700.0,6543900.0,3732200.0,7421200.0,6992300.0,4486350.0,4864750.0
A0A8V8TQL1;A0A8V8TQ23;A0A8V8TRF3;Q9Y6K0,A0A8V8TQL1;A0A8V8TQ23;A0A8V8TRF3;Q9Y6K0,Choline/ethanolaminephosphotransferase 1,CEPT1,23.915,6543900.0,7895750.0,11675500.0,7805850.0,8094100.0,8476750.0,9096600.0,4873550.0,4205150.0,3596050.0,3581850.0,5395250.0,8447400.0,9509650.0
Q6N022,Q6N022,Teneurin-4,TENM4,307.95,5501350.0,12285100.0,9916300.0,14544500.0,15898300.0,1343800.0,7090850.0,9198400.0,24096850.0,35462400.0,4380450.0,15662350.0,5742100.0,8685900.0
Q969Q5,Q969Q5,Ras-related protein Rab-24,RAB24,23.124,5264000.0,3154350.0,8659950.0,7819250.0,8354800.0,5846600.0,10403000.0,5500000.0,5888200.0,3504050.0,6727900.0,4434950.0,4904800.0,4124400.0
Q14642,Q14642,"Type I inositol 1,4,5-trisphosphate 5-phosphatase",INPP5A,47.819,11529650.0,2246400.0,5482100.0,8603650.0,1141000.0,600050.0,12840000.0,1256100.0,3013650.0,1171200.0,0.0,1446750.0,3315550.0,2194250.0
Q9Y6I3,Q9Y6I3,Epsin-1,EPN1,60.293,5677300.0,1619050.0,1889050.0,797585.0,465030.0,910135.0,229075.0,5038900.0,2247750.0,1376395.0,0.0,1799900.0,1468950.0,657400.0
Q9HB09,Q9HB09,Bcl-2-like protein 12,BCL2L12,36.821,4690050.0,6942500.0,5336400.0,2912650.0,2777400.0,3523200.0,5754100.0,4976150.0,5261950.0,2000000.0,3650350.0,2995800.0,4476900.0,798950.0
Q15375;A0A7P0TA58;A0A7P0TBL4,Q15375;A0A7P0TA58;A0A7P0TBL4,Ephrin type-A receptor 7,EPHA7,112.1,7620600.0,3414900.0,7055800.0,4750100.0,7331050.0,3510700.0,10696500.0,10509500.0,5321200.0,2267700.0,4806000.0,3802900.0,4223050.0,2322950.0
Q8NEW0;H0Y362,Q8NEW0;H0Y362,Zinc transporter 7,SLC30A7,41.625,5821400.0,13761500.0,12881000.0,17855000.0,19531000.0,14203500.0,29165500.0,4435450.0,8967250.0,5425600.0,6659900.0,8704550.0,13452000.0,5535500.0
P84085,P84085,ADP-ribosylation factor 5,ARF5,20.529,5828500.0,9656200.0,12457800.0,9913750.0,13181500.0,10516500.0,29485500.0,11159000.0,14340000.0,8819050.0,20090500.0,10417200.0,10882500.0,11313000.0
Q5RI15,Q5RI15,Cytochrome c oxidase protein 20 homolog,COX20,13.291,5566400.0,0.0,3450700.0,3789900.0,3354100.0,0.0,1448550.0,7539400.0,2177900.0,1383700.0,0.0,2758350.0,668600.0,868150.0
E5RGS2;Q9H6H4,E5RGS2;Q9H6H4,Receptor expression-enhancing protein;Receptor expression-enhancing protein 4,REEP4,28.214,6382600.0,9574250.0,9074150.0,13310500.0,6655950.0,4818100.0,4279500.0,4055350.0,6757850.0,5675150.0,7436800.0,4662200.0,8246950.0,4424100.0
P12270,P12270,Nucleoprotein TPR,TPR,267.29,6421250.0,9724050.0,12347900.0,10659600.0,11009500.0,10780000.0,17723500.0,14198500.0,7257650.0,7998600.0,15261500.0,9896300.0,10099700.0,9582550.0
Q99519;E9PIF4,Q99519;E9PIF4,Sialidase-1,NEU1,45.467,5829500.0,5401100.0,1787700.0,2088650.0,2364400.0,6652150.0,3566100.0,2478550.0,5797300.0,3532600.0,6703550.0,2555600.0,5763650.0,2271050.0
Q9NXS2;A0A7I2V5X1;K7EQG1,Q9NXS2;A0A7I2V5X1,Glutaminyl-peptide cyclotransferase-like protein,QPCTL,42.924,5065300.0,5863550.0,7227300.0,5591700.0,4885000.0,4691550.0,10267100.0,2252550.0,6837650.0,2803550.0,6990100.0,5159750.0,6932050.0,1946450.0
P56749,P56749,Claudin-12,CLDN12,27.11,5310850.0,1169100.0,4617750.0,3249550.0,0.0,1426250.0,869980.0,813850.0,972960.0,686930.0,186550.0,272295.0,791800.0,623050.0
A0A8I5KTS2;A0A8I5KV35;Q9UBU6,A0A8I5KTS2;A0A8I5KV35;Q9UBU6,Protein FAM8A1,FAM8A1,29.117,6345950.0,4987500.0,13828800.0,3087750.0,253505.0,4139700.0,10592500.0,11126750.0,2351450.0,2031250.0,6258450.0,724150.0,2712250.0,1436450.0
Q9Y3L5;F6U784;A0A087X2C3,Q9Y3L5;F6U784;A0A087X2C3,Ras-related protein Rap-2c,RAP2C;RAP2A,20.745,7176650.0,9882650.0,10604050.0,8803700.0,12657000.0,8280800.0,19026500.0,16683000.0,12854500.0,4208650.0,16367000.0,8754650.0,14381500.0,7779600.0
Q8WUD1,Q8WUD1,Ras-related protein Rab-2B,RAB2B,24.214,6262450.0,2118800.0,8594150.0,11063000.0,8825550.0,13191000.0,10110650.0,5417100.0,3799850.0,3484100.0,2613200.0,1774750.0,5947250.0,11094550.0
P35611;A0A804HL01;H0Y9H2,P35611;A0A804HL01;H0Y9H2,Alpha-adducin,ADD1,80.954,5854450.0,3575700.0,6857200.0,10507100.0,4186700.0,3634750.0,4045950.0,15735000.0,5604750.0,8960250.0,6441350.0,9747050.0,4702700.0,12160800.0
Q15334,Q15334,Lethal(2) giant larvae protein homolog 1,LLGL1,115.42,5751600.0,7415400.0,6274100.0,4641350.0,5045150.0,6423300.0,9794750.0,10265800.0,8212350.0,6206150.0,27873000.0,5689900.0,7584750.0,4372650.0
Q13948,Q13948,Protein CASP,CUX1,77.454,6550850.0,6953100.0,11072700.0,9073050.0,6899600.0,6496550.0,15808500.0,14398500.0,6071100.0,4318900.0,12304500.0,6256900.0,6169000.0,7099600.0
Q8WUK0,Q8WUK0,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1,PTPMT1,22.843,6686900.0,6641500.0,14123800.0,4744650.0,7663900.0,5498550.0,6691850.0,7122100.0,5417100.0,7232000.0,4614550.0,6806500.0,7353100.0,9930450.0
A0A6I8PIV6;A0A6I8PLG0;A0A6I8PRQ0;A0A6I8PUE4;B1ALU1;A0A6I8PRM6;B1ALU3;A0A6I8PTT2;A0A8I5KUX3;A0A6I8PRJ0;O95490;H0Y5C0,A0A6I8PIV6;A0A6I8PLG0;A0A6I8PRQ0;A0A6I8PUE4;B1ALU1;A0A6I8PRM6;B1ALU3;A0A6I8PTT2;A0A8I5KUX3;A0A6I8PRJ0;O95490;H0Y5C0,Latrophilin-2,ADGRL2;LPHN2,130.64,5693900.0,3797950.0,0.0,3054150.0,5742300.0,2995300.0,1277700.0,3840650.0,4914800.0,3388850.0,2123350.0,2740250.0,5038750.0,4372750.0
Q9BXP2;C9JBD8;C9JMQ7;C9J0I5,Q9BXP2,Solute carrier family 12 member 9,SLC12A9,96.109,5880200.0,5092250.0,7202200.0,5407000.0,6141850.0,4157150.0,2711850.0,4020250.0,2940200.0,2230000.0,2865200.0,3717200.0,4317050.0,3886300.0
Q07954;Q6PJ72,Q07954,Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain,LRP1,504.6,6851550.0,6087450.0,11824150.0,6349500.0,5573700.0,3510350.0,7984800.0,8227550.0,9943850.0,3597550.0,13028500.0,3778000.0,5833750.0,4162100.0
P33908,P33908,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",MAN1A1,72.968,5923300.0,776200.0,1186650.0,2689500.0,1637800.0,1061775.0,5283750.0,6022950.0,1555400.0,2500950.0,334275.0,1461200.0,1194390.0,9981300.0
Q9H1E5;E9PIN7,Q9H1E5,Thioredoxin-related transmembrane protein 4,TMX4,38.952,5506400.0,8380500.0,7764450.0,4153650.0,9931900.0,10103300.0,3673450.0,6593200.0,6443400.0,5982000.0,7457200.0,7687250.0,9407950.0,6396700.0
Q9UQN3;A0A087WW88;C9J0A7,Q9UQN3;A0A087WW88;C9J0A7,Charged multivesicular body protein 2b,CHMP2B,23.906,5594200.0,2747600.0,5452200.0,8754100.0,3451050.0,2540800.0,6517900.0,8994000.0,7420700.0,9861750.0,14551000.0,3842300.0,3372700.0,5019200.0
Q9BT67,Q9BT67,NEDD4 family-interacting protein 1,NDFIP1,24.899,6521700.0,3696450.0,3840300.0,2915800.0,6850050.0,4356850.0,1277000.0,6580750.0,0.0,1375850.0,1220615.0,4529500.0,2952800.0,3336950.0
A0A6Q8PFU3;P43034,A0A6Q8PFU3;P43034,Platelet-activating factor acetylhydrolase IB subunit alpha,PAFAH1B1,48.77,6519450.0,5466100.0,11238500.0,12761500.0,7931000.0,6933050.0,9285100.0,9479850.0,4537200.0,8540050.0,7395700.0,6611350.0,4949300.0,6827650.0
K7EQ86;Q08E86;Q14667,K7EQ86;Q08E86;Q14667,Protein KIAA0100,KIAA0100,237.3,5710700.0,19746000.0,25004000.0,7203300.0,20330000.0,12369000.0,48749500.0,2390100.0,14369000.0,6845150.0,16268000.0,11811450.0,11902000.0,6635800.0
Q9UDY4,Q9UDY4,DnaJ homolog subfamily B member 4,DNAJB4,37.806,5189500.0,4965150.0,5965850.0,5324850.0,3700050.0,4542750.0,5569800.0,6382500.0,2751150.0,2445300.0,3044600.0,3412950.0,3458550.0,2404400.0
Q9BSR8,Q9BSR8,Protein YIPF4,YIPF4,27.082,6352000.0,6108000.0,6525800.0,5690250.0,4827050.0,6999300.0,6556700.0,0.0,10074950.0,799550.0,4023100.0,3665100.0,5681650.0,2502150.0
Q70CQ3;F5H3L3;B3KUS5,Q70CQ3;F5H3L3;B3KUS5,Ubiquitin carboxyl-terminal hydrolase 30;Ubiquitin carboxyl-terminal hydrolase,USP30,58.502,5778000.0,0.0,13837550.0,8171900.0,0.0,0.0,17847000.0,17163200.0,3616650.0,0.0,15305000.0,2524800.0,8798500.0,6232650.0
G3V2T8;G3V5K9;Q8NBD8,G3V2T8;G3V5K9;Q8NBD8,Transmembrane protein 229B,TMEM229B,9.253,6348800.0,9883500.0,0.0,3636100.0,917400.0,3606700.0,0.0,0.0,0.0,15405500.0,18436500.0,0.0,15570000.0,0.0
Q9UBF2,Q9UBF2,Coatomer subunit gamma-2,COPG2,97.621,4406450.0,8080750.0,10171800.0,10729950.0,8468700.0,6079950.0,3495700.0,9361850.0,11378000.0,9259050.0,3390200.0,10419400.0,7892950.0,14841000.0
P82094,P82094,TATA element modulatory factor,TMF1,122.84,6140800.0,7722900.0,2761250.0,2881100.0,4874800.0,4090850.0,4970700.0,15046000.0,5236000.0,2235050.0,2385550.0,2999050.0,5979450.0,4342100.0
Q9Y375,Q9Y375,"Complex I intermediate-associated protein 30, mitochondrial",NDUFAF1,37.763,6888400.0,3478500.0,4834050.0,3601900.0,5054300.0,3029000.0,2623650.0,2953600.0,3355350.0,3690800.0,0.0,2375350.0,1153750.0,4334350.0
P23634,P23634,Plasma membrane calcium-transporting ATPase 4,ATP2B4,137.92,5238950.0,2849900.0,7829650.0,3001050.0,6845400.0,4074450.0,5471650.0,5499150.0,5842750.0,2502200.0,1880300.0,3851750.0,2775000.0,1877800.0
Q9NPL8;C9JU35;C9JR82;G3XA94;H7C5U1;F8WAU6;F8WB00;F8WC42,Q9NPL8;C9JU35,"Complex I assembly factor TIMMDC1, mitochondrial",TIMMDC1,32.177,5552150.0,5405350.0,5684900.0,10174000.0,5260150.0,4256200.0,8090650.0,4093450.0,7925750.0,3332000.0,9957850.0,4673550.0,4762700.0,4433100.0
A0A096LP69;P14209,A0A096LP69;P14209,CD99 antigen,CD99,18.777,5882400.0,5515200.0,7106200.0,3973050.0,1784950.0,1756650.0,1914150.0,1841700.0,20551000.0,454165.0,9960350.0,1850130.0,4063500.0,236955.0
P43121,P43121,Cell surface glycoprotein MUC18,MCAM,71.607,5338500.0,3733100.0,6627950.0,3667750.0,7247500.0,6062300.0,7941600.0,7480750.0,4284900.0,3956500.0,4515850.0,5036250.0,4432450.0,3362850.0
P17301;E7EMF1;E7ESP4;E9PB77,P17301;E7EMF1;E7ESP4;E9PB77,Integrin alpha-2,ITGA2,129.29,4665500.0,3010300.0,897350.0,2166000.0,1679750.0,1555100.0,334990.0,5105700.0,2147100.0,1785700.0,471410.0,1878100.0,1731050.0,0.0
H0YLY0;Q9Y5S2,H0YLY0;Q9Y5S2,Serine/threonine-protein kinase MRCK beta,CDC42BPB,191.65,7121300.0,14819000.0,15334000.0,24216000.0,15461000.0,10689950.0,16998500.0,18379000.0,16576500.0,12639000.0,56113500.0,21272000.0,17547000.0,13044000.0
