,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
968,Q68D91,Q68D91,Metallo-beta-lactamase domain-containing protein 2,MBLAC2,31.371,10577770.0,3888080.8507275474,,1985252.7009678017,7871439.444881401,5526771.129904418,4823025.468969735,11533554.984920228,4412845.090241282,1891417.2491767623,2653935.1296819397,3365152.854104595,2775184.5025696866,2032669.9145689476
969,Q96A35,Q96A35,"39S ribosomal protein L24, mitochondrial",MRPL24,24.915,10107764.1,4901536.566379989,,10992899.084149938,6210539.987252594,7162898.986564998,1434422.0810319895,9293838.761787482,5798524.773650958,11238712.977918386,23526650.459989358,11588037.678439343,5465437.898117913,17226766.814102843
970,Q9BTT6,Q9BTT6,Leucine-rich repeat-containing protein 1,LRRC1,59.241,8924262.2,12241586.224843372,,1533948.665108755,18213530.8820219,13006715.577357972,4429336.650895337,14378022.690133486,7423516.734492995,8465403.240495611,3967314.4069934557,9527788.05597924,13915226.05228425,6073067.0108707575
971,A0A3B3IRT8;P43307;C9J3L8;C9J5W0;E9PAL7;C9IZQ1;C9JBX5;C9JY01,A0A3B3IRT8;P43307;C9J3L8;C9J5W0;E9PAL7;C9IZQ1,Translocon-associated protein subunit alpha,SSR1,32.449,33042824.500000004,3384538.2628365224,,2666833.6518259817,5115056.785763427,7133874.841896122,0.0,9981490.65614204,21256081.991466198,13721584.42333066,1909227.1403268299,7372196.468510984,4786284.557280339,5720873.018240074
972,Q9NUQ3,Q9NUQ3,Gamma-taxilin,TXLNG,60.585,1923034.75,1740129.1618852273,,10689792.955213964,1695557.902409998,1550571.6093157597,1659567.091962766,10087322.165506128,2290545.824945567,6754761.20729818,10129413.671260333,3642220.0048175845,2264120.283770409,10021898.879058894
973,Q5SRE5,Q5SRE5,Nucleoporin NUP188 homolog,NUP188,196.04,5550452.25,5233452.491152586,,4836484.071348122,15108088.171893371,6088085.091914795,12043278.39245421,11397092.475766744,4609650.294358175,9207747.712176684,3844234.200891553,8524604.869977828,5814205.0954273315,16406196.491035795
974,O15294;A0A8V8TQ37;A0A8V8TQ64;A0A8V8TPA3;A0A8V8TP17,O15294;A0A8V8TQ37;A0A8V8TQ64;A0A8V8TPA3;A0A8V8TP17,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,OGT,116.92,2780764.35,5627400.1982224705,,11663767.457433596,7314371.153016299,2129917.3626969126,4115195.470575856,12759357.013189366,3842486.707694552,7830045.581514327,5730532.9245733945,7960988.68588643,7182322.886194727,8022182.0266702585
975,Q96AC1,Q96AC1,Fermitin family homolog 2,FERMT2,77.86,2940581.7,2583037.9669396468,,2474920.8153995667,6649527.763758526,3774709.1431392455,2292663.7044341792,10685666.42928207,8441192.067007426,7277078.600806314,3213237.191547374,7302553.675140833,3272170.3708522543,11151094.818079496
976,Q99536;K7ERT7;K7ESA3;K7ENX2;K7EM19;K7ER81,Q99536;K7ERT7,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,41.92,14307321.0,24465572.483604133,,33342761.754284468,28242026.72327678,28023461.472082835,26541825.21945927,14570801.275963983,19183162.20056091,56093205.0146651,24581706.789364062,35230752.44704518,27251833.080393072,40525754.018901855
977,Q9UBV8,Q9UBV8,Peflin,PEF1,30.381,19516129.5,23466801.402229205,,14027494.980323603,12933011.687120369,9498205.492413111,15202237.468683187,9831033.43332331,45931565.3177828,9566940.48358151,4969356.047120488,22082977.7662914,23574440.26280419,8864634.225019095
978,P84085,P84085,ADP-ribosylation factor 5,ARF5,20.529,5589531.5,10426306.287537934,,10781910.246641584,15177750.494460214,11389269.3063518,26532826.617903285,12543534.922930151,14600034.283684602,11239095.301251443,23382911.401326615,13624092.152029065,12863782.49354259,14735098.515646867
979,P42858,P42858,Huntingtin,HTT,347.6,4415092.15,8101059.234845057,,5588702.779918507,7350065.896810879,7211687.707361,17099142.67668509,7476998.946756384,3081330.1086371867,6681737.450684746,53504856.895900846,10434713.784853078,8319229.479559235,11120486.242536517
980,Q13557;A0A8V8TNN9;Q9UQM7,Q13557;A0A8V8TNN9,Calcium/calmodulin-dependent protein kinase type II subunit delta,CAMK2D,56.369,8600599.7,3645082.546010328,,4948449.539500109,9656349.351112671,6367875.680541809,20302194.9005384,8742255.950901037,6260451.939237268,7112934.44981486,6097096.621138827,17203470.1620779,6049376.1983072115,12875790.362983039
981,Q5TG12;E9PGC5;Q15262;H0YDP9;A0A0G2JQF6;H0Y6P5,Q5TG12;E9PGC5;Q15262,Protein-tyrosine-phosphatase;Receptor-type tyrosine-protein phosphatase kappa,PTPRK,164.2,0.0,0.0,,0.0,5736605.905128417,0.0,0.0,18135237.985401344,0.0,0.0,0.0,6492277.757160031,7213824.8208102025,8202967.99626027
982,Q9NUM4;C9JZ87;F2Z3N7,Q9NUM4;C9JZ87,Transmembrane protein 106B,TMEM106B,31.127,6963970.3,23746457.305014186,,18922109.73911926,33285348.588446587,29834763.037705753,31107265.7188889,11667319.717945471,19438204.640453726,39861030.7042757,43692600.25691256,21718742.68735079,24813240.543367725,7759664.647917617
983,P22413;E9PE72,P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1;Alkaline phosphodiesterase I;Nucleotide pyrophosphatase,ENPP1,104.92,8460298.0,9393415.026518196,,4054737.8012398416,14655570.936045945,7728111.714277164,5284833.70082295,14815287.237585751,9603493.262143712,11371124.292266307,2425000.126937312,13178901.412814045,11757609.494924884,17252816.665628783
984,Q7Z406,Q7Z406,Myosin-14,MYH14,227.87,5801662.3,7956804.298118906,,3662342.0663273935,4258843.512032773,7303037.953734865,4306190.788601665,5649030.805196296,0.0,16472018.481325665,5632767.08710238,4804371.858126826,7710999.818906598,16976688.23945384
985,D6RAN6;F6SKB8;Q9NVZ3,D6RAN6;F6SKB8;Q9NVZ3,Adaptin ear-binding coat-associated protein 2,NECAP2,11.325,0.0,0.0,,0.0,0.0,0.0,0.0,7635268.479613142,772050.627428036,1279253.8724007912,0.0,1128736.3909504171,0.0,1181360.7667012915
986,Q04721,Q04721,Neurogenic locus notch homolog protein 2;Notch 2 extracellular truncation;Notch 2 intracellular domain,NOTCH2,265.4,4776970.8,4470175.43447806,,4109714.5318380245,9195944.728329992,6168930.330703286,5148999.810335338,10721018.537295884,3107037.979324986,2960839.3322860706,6530816.137014707,4409467.793185654,4704781.428134485,1171461.8231214348
987,Q9H0U6,Q9H0U6,"39S ribosomal protein L18, mitochondrial",MRPL18,20.576,10404670.5,7981962.5318443505,,9735449.11545323,6966347.401019136,6782281.984927824,14697415.921392359,9894880.80169166,13365292.890550816,4605211.987754033,21657460.75786494,10241741.124538226,10015428.394248776,6627928.848373238
988,Q6UWP7;C9K0C3;C9J5S5;C9JA02;C9JMW2;C9JUV9;C9JXY8;C9J6F4,Q6UWP7;C9K0C3,Lysocardiolipin acyltransferase 1,LCLAT1,48.92,14738391.5,19352404.423224702,,17629531.216548737,18052328.81327218,18400549.626736104,21078774.214820012,11470606.87526129,10684191.057849221,11033851.391956612,22701460.236573286,11583067.864076778,18898205.615944143,9396767.567065194
989,Q8IWA4;H7C5H5;C9JQT7,Q8IWA4;H7C5H5,Mitofusin-1,MFN1,84.159,2919483.7,3203949.6537987315,,2469928.8630069713,3241600.886054631,3098923.088162445,824010.9430832178,8746527.42977075,2516418.7402757923,3997254.1676416625,2316293.826701683,3452582.3515091892,3089258.199655307,3090880.0081813666
990,Q99757,Q99757,"Thioredoxin, mitochondrial",TXN2,18.383,8815367.75,0.0,,3374896.964505442,0.0,0.0,0.0,7554447.603104613,5129712.882371152,3472387.9519131654,0.0,1589817.4576667945,0.0,3149882.921887616
991,Q9HAV0,Q9HAV0,Guanine nucleotide-binding protein subunit beta-4,GNB4,37.567,14781067.0,16052140.844605817,,7266009.659543571,21502628.80619029,25671206.165336665,20427275.462166607,14013822.912821058,14085367.803182332,12713397.794065602,22259768.149427447,16486836.009454902,16632194.03403547,9231611.508390749
992,Q08379,Q08379,Golgin subfamily A member 2,GOLGA2,113.08,13436069.5,17456358.997392945,,6865185.246844063,20927482.853758253,21442669.864604425,19024393.47958835,10684373.744887287,13942320.047473986,9530619.766941318,15189203.11804151,14077129.966553397,16394008.674747728,9851597.974708075
993,J3KMZ9;H0YMD1;P01130;H0YM92,J3KMZ9;H0YMD1;P01130;H0YM92,Low-density lipoprotein receptor,LDLR,104.56,5513243.05,6980492.069168408,,5759886.50684539,5889920.586942883,11094695.897772167,14430607.385257363,10856413.176731938,6104321.168149191,4386204.4384692395,13004020.262662565,5924280.289354266,7174284.869107101,2809476.487072421
994,Q13217,Q13217,DnaJ homolog subfamily C member 3,DNAJC3,57.579,10257943.5,10192809.805000281,,3633303.911886811,6363681.952564827,8342221.461832603,7114204.404147176,9329359.48080931,10117497.955875803,8339873.746142673,5595115.600885863,8221642.370744106,9535511.491664052,8169168.313905364
995,Q8NE86;S4R468,Q8NE86;S4R468,"Calcium uniporter protein, mitochondrial",MCU,39.866,13499843.0,14037538.592033554,,8511170.072241083,12703068.450482376,8206847.6527427,16974512.045134682,11216959.715537373,10342403.64438807,7906510.248125253,7850713.13682429,10111283.4975209,10343214.00283682,22453018.27649417
996,Q9NR28,Q9NR28,"Diablo homolog, mitochondrial",DIABLO,27.131,9001365.8,1553709.8892372474,,1725214.3965953896,917239.771185905,503422.70629117114,0.0,5608226.941256664,3182787.1111733913,973586.3676236147,0.0,0.0,0.0,0.0
997,Q7Z7H8,Q7Z7H8,"39S ribosomal protein L10, mitochondrial",MRPL10,29.282,20696658.5,18518295.60121159,,4033856.4317544783,17934881.591754526,10744077.732229317,14739259.418627694,9866273.133998446,12854444.410645742,16536758.56572292,4714000.9906783365,16276142.037399849,18436610.66407386,13196008.162865633
998,Q9BPX6,Q9BPX6,"Calcium uptake protein 1, mitochondrial",MICU1,54.351,3117517.2,2238218.999548205,,2189471.4069633256,2167649.675177034,0.0,889489.2673053517,8453593.905179335,2451818.1701712045,3193164.4776722677,1201646.891630356,3078080.682372231,2008026.6952359728,6470131.872754868
999,Q9BT17;E7EVK2;U3KQ69,Q9BT17;E7EVK2;U3KQ69,Mitochondrial ribosome-associated GTPase 1;Mitochondrial GTPase 1,MTG1,37.236,993236.3,705402.321580801,,1243583.4342728348,0.0,0.0,693072.2918420617,8578759.476795813,1949725.638302372,1796550.0861348067,0.0,3538573.2184404097,630038.692309506,4240004.08361931
1000,E7ESY4;Q13330;H0Y4T7;F8W9Y9,E7ESY4;Q13330;H0Y4T7,Metastasis-associated protein MTA1,MTA1,79.372,3489657.1500000004,8277868.710061431,,10822313.521453105,12483948.781317577,10198358.833026096,23021122.36067965,9907020.794268742,7458795.060011102,6079068.4366796315,17524526.366679516,8062019.780493834,9516953.128682327,11294955.12313149
1001,P49790,P49790,Nuclear pore complex protein Nup153,NUP153,153.94,7203288.75,9073916.255730258,,7188302.688203509,11459452.062245699,10312993.374563426,18467829.9733506,10056522.55470872,7988224.4761558715,3933151.2887995034,6582085.007736115,8302924.992489741,9462696.513340851,8044715.148240195
1002,Q9H444,Q9H444,Charged multivesicular body protein 4b,CHMP4B,24.95,38587283.0,9542420.874334132,,17154806.332154933,6357061.153312607,5360044.746629293,12612439.94087034,11541535.905966273,15982659.566616518,3367695.0792117054,42364614.29793127,5555010.003756849,7617794.282530229,2017105.1282821996
1003,P52815,P52815,"39S ribosomal protein L12, mitochondrial",MRPL12,21.348,6087732.0,0.0,,7705551.611497191,0.0,0.0,0.0,5448327.501989094,7316918.15781923,5579754.163710284,1571294.867592195,6685708.163534595,0.0,1999781.9770174508
1004,A0A2C9F2P4;A0A286YFF7;P50897;E9PIA8;E9PSE5,A0A2C9F2P4;A0A286YFF7;P50897;E9PIA8,Palmitoyl-protein thioesterase 1,PPT1,34.136,15713694.5,10260996.176663877,,5920412.0347641185,20894666.7183342,7653493.6707068095,6263566.599059795,13500233.782407332,10159037.802373314,5656027.668654683,516116.330920648,6439571.567999147,5747595.939120313,14216706.470280701
1005,K7EM73;A0A0C4DGQ5;P04632;K7EIV0;A0A075B7C0;K7ELJ7;U3KQE2;K7EKD8;K7ES78;K7EMQ1,K7EM73;A0A0C4DGQ5;P04632;K7EIV0;A0A075B7C0;K7ELJ7;U3KQE2,Calpain small subunit 1,CAPNS1,15.958,9738021.65,1340944.6550913774,,1389024.3478810438,1639137.1783475962,205242.93943738515,590578.2201193781,9401918.417925103,10358541.060245559,3676166.2884312826,432491.62351240456,371532.8589782683,1600511.0495067004,1298949.7964893759
1006,E9PQY3;A0A5F9ZHR7;P11117;E9PHY0;B7Z7D2,E9PQY3;A0A5F9ZHR7;P11117;E9PHY0;B7Z7D2,Lysosomal acid phosphatase,ACP2,45.306,10647777.0,6413028.1320693875,,4195306.395301465,12606577.497902187,8886803.221039472,12926491.135174261,9300976.627793448,16303371.61678114,3605117.869038631,10853637.389907232,3214227.43898881,3933427.3030564957,6132916.5447515985
1007,O95470;H7BXL7;A0A8V8TLU3,O95470,Sphingosine-1-phosphate lyase 1,SGPL1,63.523,18980528.0,14967529.437858663,,16017750.509397274,21549262.261792883,15054109.066033678,16241575.948399598,10706349.379598577,16684662.609754631,15733879.566308195,18489382.072197035,15407274.623776177,17097926.200583212,14673881.364560915
1008,Q96EL2,Q96EL2,"28S ribosomal protein S24, mitochondrial",MRPS24,19.015,7724697.05,2345168.486694353,,1497096.3106810711,1506260.6159638986,0.0,0.0,5394034.757408259,1696464.9320215809,5406689.134947556,0.0,1280119.552125912,1846084.2921470376,7850904.252887215
1009,P63279,P63279,SUMO-conjugating enzyme UBC9,UBE2I,18.007,0.0,3453966.349898585,,8204094.3079602355,4233454.186204691,3674911.571078168,0.0,13150703.162792211,6380133.531290765,14536060.563848041,0.0,9371369.688146936,7966147.758371901,2398735.453137192
1010,Q92974,Q92974,Rho guanine nucleotide exchange factor 2,ARHGEF2,111.54,1237829.25,3112980.5039545824,,7533987.234605731,3379313.5105008204,2051725.4505665845,3199362.7972153546,6563745.523677738,3362334.952590949,14191523.52021031,12236442.050613342,12145637.771460269,2650181.5162437386,17149268.50581318
1011,Q969M3;E5RGR9;E5RHH4,Q969M3,Protein YIPF5,YIPF5,27.989,22924415.5,11912909.55763199,,20302781.539206162,16448943.950886576,19986589.17403342,27495227.054316014,13000414.550981496,13858833.101081925,5479266.847672426,11628431.651865028,11987976.950037325,13867943.598827627,8706707.000143096
1012,Q9UHB6;F8VQE1;F8VS07,Q9UHB6;F8VQE1;F8VS07,LIM domain and actin-binding protein 1,LIMA1,85.225,7316402.8,5128338.583291128,,5725845.524298939,6079620.878560856,5122382.487391057,4907027.414494867,10235531.241551325,4415288.610623489,12376507.217088966,7876143.8933569295,5002902.863452442,6035782.492938433,6077690.859516611
1013,Q9BRQ6;J3QTA6;H0Y922,Q9BRQ6;J3QTA6;H0Y922,MICOS complex subunit MIC25,CHCHD6,26.457,4449855.899999999,1537729.5519352485,,0.0,3743745.3302100077,0.0,4980456.003191714,8357260.815933424,3787863.845817308,4296740.778534456,0.0,3521963.575702364,2184744.8650301024,6134544.66047197
1014,H0Y5K5;Q9Y282;H0Y621;A6PVJ2;A0A0C4DH46;H0Y802;H0Y6Z0,H0Y5K5;Q9Y282;H0Y621,Endoplasmic reticulum-Golgi intermediate compartment protein 3,ERGIC3,44.568,19368443.5,30147230.245976973,,18421283.142868754,21050111.570342857,24411688.245564196,29077631.1379362,19035676.971870847,25084263.923589915,13470015.670180714,42895925.06942553,19078201.845767,27599950.14396746,13966627.895631697
1015,P00390,P00390,"Glutathione reductase, mitochondrial",GSR,56.256,19215003.5,2936494.9544943315,,7604679.370884304,2612912.8179307245,1919600.612894838,3774823.3667206764,6948572.047637335,19488093.181590445,10169099.733142551,6748810.676994721,7063610.231972256,16817777.663852714,4754293.277370143
1016,Q16718;A0A7I2V2W4;A0A087X1G1;A0A7I2V3L8;H7BYD0;A0A024R772;F8WAS3;C9IZN5,Q16718;A0A7I2V2W4;A0A087X1G1;A0A7I2V3L8;H7BYD0;A0A024R772;F8WAS3;C9IZN5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUFA5,13.459,11334421.0,7992544.106544322,,10485057.652837945,10756553.47032951,5454210.76823223,12346981.194968747,5294273.24433271,18771836.269556124,9570636.275801037,5477563.820117142,14753351.681333436,15711368.25296773,15084166.52609444
1017,A8KAH9;P62834;F5H4H0;F5GYH7,A8KAH9;P62834,Ras-related protein Rap-1A,RAP1A,20.987,14494805.5,11289514.439975971,,15816006.0281715,21808912.736814756,18422209.436190486,23830996.50071841,16265622.924861548,11915216.26373507,15526150.555348514,0.0,18351039.53377067,6408131.813909342,16872488.833350085
1018,Q00005,Q00005,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform,PPP2R2B,51.71,3657626.0,11960958.544790026,,9120862.55836059,13729234.762409162,10559590.305201594,5512093.383119384,14487563.641673906,9299580.414606763,19630391.535689965,3054251.3177552223,17774933.421478614,17727373.862224504,15629910.915562842
1019,Q5JWB9;A0A087WTT2;Q96A57,Q5JWB9;A0A087WTT2;Q96A57,Transmembrane protein 230,TMEM230,7.9924,22897563.5,26094919.036895774,,13688716.511850135,24133101.13518125,31135976.090677906,46436383.469511494,14594463.020755423,22172911.20153998,12389952.254301384,50563560.03679518,17283183.368761674,26941541.979583982,8504429.903044187
1020,Q5VT66;A0A8Q3SHG3;A0A494C1P3;F6V6Z1,Q5VT66;A0A8Q3SHG3;A0A494C1P3,Mitochondrial amidoxime-reducing component 1,2023-03-01 00:00:00,37.499,14920601.5,8117201.535025117,,11821900.328432126,13999823.94923905,7010847.124195217,8399654.636419814,13202466.74225282,7232769.424656989,9820994.33839631,1435586.5741502855,11630673.45428661,6093053.364687767,18430269.954601184
1021,A0A7I2V2B0;Q92581;A0A0D9SGH0;A0A1B0GV11;A0A0D9SFM4;A0A6Q8PFS7;A0A6Q8PGY5,A0A7I2V2B0;Q92581;A0A0D9SGH0;A0A1B0GV11,Sodium/hydrogen exchanger 6,SLC9A6,81.496,2211981.45,4232197.978980726,,5413223.146248542,6856154.27259522,6842225.507592833,10457589.819266094,8293188.632887721,3886011.9145026077,1676360.3743335332,0.0,4350026.197717608,612603.2875973762,2494273.2836085698
1022,Q00796;A0A6I8PIS1,Q00796;A0A6I8PIS1,Sorbitol dehydrogenase,SORD,38.324,5812642.85,8851325.2736487,,10120177.472507771,11134457.17721278,8971276.477911571,10433563.55311161,12258020.282691397,6648258.986563312,13790275.182169478,11177137.562824715,10402606.168379141,13814750.838688925,9569673.456568608
1023,P07948;H0Y3C5;J3KPD6;P08631,P07948,Tyrosine-protein kinase Lyn,LYN,58.573,9736247.5,11436252.807499057,,10298267.277363408,15418402.154236583,11396850.239660833,16619067.283673223,11516356.662102697,10578101.54792175,7751286.974905073,9751851.31797941,9675770.817854034,10419043.23756788,9811806.826502206
1024,C9J6J1;C9JA07;Q9GZY4;F8WBS2;F2Z2J3,C9J6J1;C9JA07;Q9GZY4;F8WBS2;F2Z2J3,Cytochrome c oxidase assembly factor 1 homolog,COA1,10.202,6716212.65,7432908.3752182415,,5412896.874850333,3010621.350403247,4743065.074321147,3077611.7181628603,8240300.980040344,4577070.022595419,3538529.888531616,3445314.6676392844,5348828.100004653,4395495.079461347,6852478.568526825
1025,O14966,O14966,Ras-related protein Rab-7L1,RAB29,23.155,2968248.85,6802980.754813772,,5468852.419643142,9799301.042793227,5970418.177053851,9076484.45245332,8666549.608302297,5597901.568936868,6241046.088783776,0.0,5691876.075610116,4119720.1696755923,5121661.3085146835
1026,Q86V85,Q86V85,Integral membrane protein GPR180,GPR180,49.395,8195182.449999998,9558131.273506029,,18446841.06906178,7993319.723289672,10753229.001723794,16211880.563264843,11908602.070414955,13782982.155884262,7760462.734898384,0.0,9321606.152227044,1234072.0352178693,8987980.271994412
1027,Q9NP92,Q9NP92,"28S ribosomal protein S30, mitochondrial",MRPS30,50.364,14514944.5,3676017.455719941,,1925708.170794696,5773739.953108263,3113489.3100205194,1907388.5788146276,10031736.736530513,3853329.829390594,5208836.810091785,1388856.8315971752,7802870.118403776,2764664.156675588,10344721.664094083
